L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.11156,1.316538,1.316101,1.301884,0.651495,0.863117,0.864702,0.840794,0.589794,0.583953,0.632983,0.678828,0.461487,0.489031,0.450021,0.397184,0.081789,0.108536,0.114427,0.07943,0.083972,0.055902,0.062677,0.04865
1.115138,1.319834,1.319443,1.305731,0.648016,0.85955,0.861131,0.837159,0.589409,0.58315,0.632237,0.677921,0.461525,0.489008,0.44998,0.397144,0.081535,0.110468,0.115978,0.080651,0.084448,0.055837,0.062565,0.048589
1.118323,1.322732,1.322399,1.309174,0.644545,0.855983,0.85756,0.833525,0.589,0.582302,0.631441,0.676983,0.461554,0.488983,0.44994,0.3971,0.081247,0.112252,0.117412,0.081792,0.084954,0.055774,0.062455,0.04853
1.121107,1.325228,1.324965,1.312212,0.641082,0.852415,0.85399,0.829892,0.588576,0.581408,0.630591,0.676013,0.461573,0.488957,0.4499,0.397055,0.080916,0.113866,0.118714,0.082838,0.085492,0.055712,0.062347,0.04847
1.123483,1.327318,1.327142,1.314839,0.637629,0.848846,0.85042,0.82626,0.588141,0.580465,0.629686,0.675011,0.461582,0.48893,0.44986,0.397008,0.080539,0.115285,0.119866,0.083775,0.086062,0.055651,0.062242,0.048411
1.125444,1.329004,1.328929,1.317055,0.634185,0.845276,0.846852,0.822627,0.587702,0.579472,0.628723,0.673977,0.46158,0.4889,0.44982,0.396962,0.080115,0.116492,0.120851,0.084587,0.086665,0.055591,0.062141,0.048352
1.126988,1.330285,1.330328,1.318858,0.630751,0.841705,0.843285,0.818996,0.587259,0.578428,0.627703,0.672914,0.461567,0.488869,0.449779,0.396916,0.079646,0.117467,0.121653,0.085258,0.087303,0.055534,0.062043,0.048293
1.128113,1.331167,1.331344,1.320248,0.627327,0.838133,0.83972,0.815366,0.586815,0.577335,0.626626,0.671823,0.461543,0.488835,0.449737,0.396872,0.079136,0.118196,0.122257,0.085774,0.087976,0.055478,0.061949,0.048235
1.128822,1.331657,1.33198,1.321226,0.623916,0.834561,0.836159,0.811739,0.586366,0.576194,0.625495,0.670704,0.461508,0.488799,0.449694,0.396832,0.078592,0.118668,0.122651,0.086121,0.088687,0.055424,0.061859,0.048179
1.129121,1.331764,1.332247,1.321798,0.620516,0.830989,0.832601,0.808115,0.585912,0.575008,0.624313,0.669562,0.461463,0.48876,0.44965,0.396796,0.078024,0.118873,0.122825,0.086289,0.089435,0.055374,0.061774,0.048125
1.129019,1.3315,1.332154,1.32197,0.617129,0.827419,0.829048,0.804496,0.585446,0.573782,0.623085,0.668399,0.461409,0.488719,0.449605,0.396764,0.077443,0.118809,0.122775,0.086271,0.090222,0.055326,0.061694,0.048074
1.128532,1.330883,1.331715,1.321752,0.613756,0.823851,0.8255,0.800882,0.584966,0.572519,0.621816,0.667218,0.461345,0.488676,0.449559,0.396736,0.076861,0.118476,0.122497,0.086063,0.091048,0.055283,0.061619,0.048026
1.127676,1.32993,1.330948,1.321159,0.610397,0.820285,0.821957,0.797273,0.584467,0.571225,0.620513,0.666025,0.461272,0.48863,0.449511,0.396713,0.076293,0.117878,0.121995,0.085667,0.091915,0.055245,0.061549,0.047983
1.126474,1.328666,1.329871,1.32021,0.607054,0.816723,0.818421,0.793671,0.583946,0.569907,0.619182,0.664824,0.461191,0.488583,0.449463,0.396693,0.075752,0.117026,0.121276,0.085088,0.092825,0.055211,0.061484,0.047943
1.124951,1.327116,1.32851,1.318925,0.603728,0.813165,0.814893,0.790074,0.583401,0.568573,0.617832,0.663622,0.461102,0.488535,0.449413,0.396675,0.075252,0.115934,0.120351,0.084335,0.093777,0.055183,0.061424,0.047908
1.123139,1.325308,1.32689,1.317333,0.600419,0.809612,0.811372,0.786482,0.582831,0.567231,0.616472,0.662427,0.461006,0.488486,0.449361,0.396659,0.074802,0.114622,0.119236,0.083424,0.094775,0.055162,0.06137,0.047878
1.121071,1.323275,1.325041,1.315464,0.59713,0.806064,0.80786,0.782897,0.582237,0.565891,0.615114,0.661244,0.460902,0.488437,0.449307,0.396644,0.07441,0.113114,0.117952,0.082372,0.09582,0.055148,0.061321,0.047852
1.118785,1.321049,1.322993,1.313351,0.593862,0.802523,0.804357,0.779317,0.581618,0.564564,0.613768,0.660082,0.460791,0.488388,0.449251,0.396628,0.074082,0.111439,0.116523,0.081198,0.096915,0.055141,0.061277,0.047831
1.116318,1.318664,1.320779,1.311028,0.590618,0.798988,0.800865,0.775743,0.580981,0.56326,0.612446,0.658948,0.460674,0.488339,0.449193,0.396612,0.073818,0.10963,0.114975,0.079927,0.098062,0.055143,0.061237,0.047814
1.113707,1.316153,1.318429,1.308531,0.5874,0.795459,0.797382,0.772175,0.58033,0.561994,0.611162,0.657852,0.46055,0.488291,0.449132,0.396595,0.073621,0.107722,0.113337,0.07858,0.099264,0.055153,0.061202,0.047803
1.110986,1.313546,1.315972,1.305891,0.584211,0.791939,0.79391,0.768614,0.579673,0.560776,0.609929,0.656801,0.460421,0.488246,0.449068,0.396578,0.07349,0.105748,0.111636,0.07718,0.100525,0.05517,0.061171,0.047797
1.108186,1.31087,1.313435,1.303139,0.581053,0.788427,0.790449,0.76506,0.57902,0.55962,0.608758,0.655804,0.460287,0.488203,0.449001,0.39656,0.073422,0.103739,0.109896,0.075744,0.10185,0.055195,0.061143,0.047798
1.10533,1.308147,1.310839,1.3003,0.577931,0.784923,0.787,0.761514,0.57838,0.558537,0.607663,0.65487,0.46015,0.488163,0.44893,0.396542,0.073416,0.101725,0.108138,0.074289,0.103241,0.055227,0.061118,0.047806
1.102436,1.305394,1.3082,1.297394,0.574849,0.78143,0.783562,0.757977,0.577766,0.557539,0.606654,0.654008,0.460011,0.488127,0.448855,0.396523,0.073466,0.09973,0.10638,0.072827,0.104705,0.055265,0.061093,0.047821
1.099517,1.302622,1.305529,1.294437,0.571812,0.777947,0.780137,0.754449,0.577186,0.556635,0.605743,0.653227,0.459872,0.488093,0.448777,0.396504,0.073566,0.097775,0.104639,0.071371,0.106246,0.05531,0.061069,0.047846
1.096582,1.299839,1.302834,1.291441,0.568825,0.774475,0.776724,0.750933,0.576651,0.555833,0.604937,0.652532,0.459735,0.488063,0.448695,0.396486,0.073711,0.095879,0.102927,0.069929,0.10787,0.055359,0.061043,0.04788
1.093632,1.297044,1.300117,1.288414,0.565894,0.771017,0.773326,0.747429,0.576169,0.555139,0.604242,0.651929,0.459603,0.488035,0.448609,0.396469,0.073893,0.094059,0.101259,0.06851,0.109583,0.055411,0.061015,0.047926
1.090669,1.294238,1.297377,1.285359,0.563027,0.767573,0.769941,0.74394,0.575747,0.554556,0.603661,0.65142,0.459479,0.488011,0.44852,0.396452,0.074104,0.092327,0.099644,0.067123,0.11139,0.055466,0.060984,0.047984
1.087691,1.291417,1.294613,1.282281,0.560231,0.764144,0.766571,0.740465,0.575388,0.554082,0.603193,0.651006,0.459366,0.487989,0.44843,0.396437,0.074335,0.090694,0.09809,0.065774,0.113299,0.055523,0.060949,0.048056
1.084693,1.288576,1.291821,1.279179,0.557513,0.760733,0.763217,0.737008,0.575096,0.553715,0.602834,0.650683,0.459268,0.487969,0.448338,0.396425,0.074581,0.089166,0.096605,0.06447,0.115314,0.055582,0.06091,0.048143
1.081672,1.285708,1.288998,1.276054,0.554883,0.757339,0.75988,0.733569,0.57487,0.553447,0.602576,0.650446,0.459188,0.48795,0.448248,0.396414,0.074834,0.087747,0.095193,0.063217,0.117443,0.055641,0.060866,0.048249
1.078624,1.282808,1.286139,1.272907,0.552349,0.753966,0.756561,0.730151,0.57471,0.553268,0.602408,0.650288,0.45913,0.487932,0.448162,0.396407,0.075088,0.086436,0.093858,0.062019,0.119692,0.055702,0.060819,0.048374
1.075544,1.279873,1.283243,1.269737,0.549921,0.750613,0.753263,0.726754,0.57461,0.553166,0.602318,0.650198,0.459097,0.487915,0.448081,0.396404,0.07534,0.085231,0.092602,0.060881,0.122066,0.055764,0.060771,0.048521
1.07243,1.276897,1.280306,1.266546,0.547609,0.747282,0.749989,0.723383,0.574568,0.553127,0.602291,0.650167,0.459093,0.487898,0.448009,0.396405,0.075584,0.08413,0.091426,0.059807,0.124573,0.055828,0.060726,0.048693
1.069278,1.273877,1.277328,1.263332,0.545424,0.743976,0.746742,0.720038,0.574575,0.553137,0.602312,0.650182,0.45912,0.487882,0.447947,0.396412,0.075818,0.083126,0.09033,0.058803,0.127217,0.055896,0.060688,0.048894
1.066089,1.27081,1.274305,1.260096,0.543375,0.740697,0.743527,0.716722,0.574626,0.55318,0.602366,0.650232,0.459181,0.487867,0.447899,0.396425,0.076037,0.082213,0.089313,0.05787,0.130003,0.055968,0.060662,0.049127
1.06286,1.267696,1.271239,1.256838,0.541473,0.737448,0.740348,0.713438,0.574714,0.553244,0.60244,0.650306,0.459276,0.487851,0.447866,0.396443,0.076241,0.081385,0.088374,0.057011,0.132935,0.056048,0.060656,0.049394
1.059593,1.264534,1.268128,1.253558,0.539729,0.734231,0.73721,0.710189,0.57483,0.553316,0.60252,0.650393,0.459408,0.487837,0.447849,0.396468,0.076427,0.080633,0.087509,0.056226,0.136018,0.056138,0.060674,0.049701
1.056288,1.261324,1.264973,1.250255,0.538153,0.731051,0.734118,0.706978,0.574968,0.553386,0.602597,0.650486,0.459576,0.487823,0.447849,0.396499,0.076594,0.079949,0.086715,0.055515,0.139253,0.056241,0.060721,0.050052
1.052945,1.258067,1.261774,1.24693,0.536755,0.727912,0.731075,0.703809,0.575121,0.553448,0.602662,0.650576,0.45978,0.487809,0.447866,0.396536,0.076743,0.079326,0.085989,0.054876,0.142644,0.056363,0.060803,0.050451
1.049568,1.254767,1.258533,1.243583,0.535546,0.724818,0.728086,0.700684,0.575282,0.553495,0.602712,0.65066,0.460018,0.487795,0.447897,0.396579,0.076874,0.078756,0.085324,0.054306,0.14619,0.05651,0.060923,0.050903
1.046157,1.251423,1.255252,1.240214,0.534535,0.721776,0.725153,0.697608,0.575446,0.553524,0.602742,0.650733,0.460288,0.487781,0.447942,0.396627,0.076987,0.078232,0.084715,0.053799,0.149893,0.056688,0.061084,0.051415
1.042716,1.248041,1.251932,1.236823,0.533731,0.718791,0.722281,0.694584,0.575608,0.553534,0.60275,0.650794,0.460589,0.487766,0.447998,0.39668,0.077082,0.077748,0.084158,0.053352,0.15375,0.056905,0.06129,0.05199
1.039247,1.244623,1.248575,1.23341,0.533143,0.715868,0.719472,0.691615,0.575765,0.553522,0.602736,0.65084,0.460915,0.48775,0.448061,0.396738,0.077161,0.077297,0.083647,0.052959,0.157759,0.05717,0.061542,0.052636
1.035752,1.241172,1.245185,1.229977,0.532779,0.713015,0.716732,0.688705,0.575914,0.55349,0.602701,0.650871,0.461264,0.487732,0.448127,0.396799,0.077225,0.076874,0.083176,0.052614,0.161917,0.057492,0.061846,0.053357
1.032235,1.237692,1.241764,1.226524,0.532646,0.710238,0.714064,0.685856,0.576052,0.553438,0.602645,0.650889,0.461632,0.487712,0.448192,0.396862,0.077275,0.076475,0.082741,0.052311,0.166219,0.05788,0.062204,0.054161
1.028697,1.234186,1.238316,1.223052,0.532751,0.707543,0.711473,0.683069,0.576178,0.553368,0.60257,0.650892,0.462016,0.487689,0.448252,0.396929,0.077311,0.076094,0.082335,0.052045,0.170659,0.058342,0.062621,0.055052
1.025143,1.230658,1.234843,1.219564,0.533099,0.704937,0.708964,0.680347,0.576288,0.55328,0.602477,0.650883,0.462412,0.487664,0.448303,0.396999,0.077337,0.075726,0.081955,0.05181,0.175231,0.058886,0.063102,0.056036
1.021575,1.227112,1.231351,1.216061,0.533694,0.702425,0.70654,0.67769,0.576383,0.553177,0.602367,0.650862,0.462818,0.487636,0.448343,0.397073,0.077352,0.075369,0.081595,0.051601,0.179929,0.05952,0.063652,0.057119
1.017995,1.223551,1.227841,1.212545,0.534542,0.700013,0.704207,0.675099,0.576461,0.55306,0.602243,0.650831,0.463234,0.487605,0.44837,0.397152,0.077359,0.075017,0.081252,0.051415,0.184742,0.060249,0.064278,0.058304
1.014407,1.219979,1.224317,1.209017,0.535646,0.697707,0.701969,0.672574,0.576522,0.552931,0.602105,0.65079,0.463657,0.487571,0.448381,0.397239,0.07736,0.074666,0.08092,0.051246,0.189663,0.061078,0.064984,0.059595
1.010813,1.2164,1.220784,1.205481,0.537008,0.695513,0.699831,0.670117,0.576567,0.55279,0.601954,0.65074,0.464089,0.487533,0.448377,0.397335,0.077355,0.074314,0.080595,0.051092,0.194679,0.06201,0.065775,0.060994
1.007215,1.212815,1.217243,1.201938,0.53863,0.69344,0.697798,0.667732,0.576595,0.55264,0.601792,0.650683,0.464532,0.48749,0.448353,0.397444,0.077345,0.073957,0.080275,0.050951,0.19978,0.063043,0.066654,0.062503
1.003615,1.209229,1.213698,1.19839,0.540512,0.691494,0.695875,0.665421,0.576608,0.55248,0.60162,0.650618,0.464986,0.487441,0.44831,0.397569,0.077333,0.073592,0.079955,0.050819,0.204951,0.064178,0.067623,0.064121
1.000015,1.205642,1.21015,1.194839,0.542655,0.689684,0.694068,0.663191,0.576607,0.552313,0.601438,0.650549,0.465454,0.487383,0.448246,0.397711,0.077319,0.073218,0.079632,0.050695,0.210175,0.06541,0.068681,0.065846
0.996415,1.202058,1.206603,1.191286,0.545056,0.688023,0.692382,0.661048,0.576592,0.552139,0.601248,0.650474,0.46594,0.487315,0.448159,0.397873,0.077306,0.072833,0.079306,0.050577,0.215435,0.066735,0.069826,0.067675
0.992817,1.198476,1.203056,1.187732,0.547711,0.686522,0.690827,0.659001,0.576566,0.551959,0.60105,0.650394,0.466446,0.487232,0.448047,0.398057,0.077293,0.072435,0.078975,0.050465,0.22071,0.068144,0.071054,0.069601
0.989222,1.194898,1.199511,1.184179,0.550612,0.685197,0.68941,0.657058,0.576529,0.551773,0.600846,0.650311,0.466974,0.487133,0.44791,0.398262,0.077282,0.072026,0.078637,0.050359,0.225978,0.069632,0.072358,0.071618
0.985629,1.191324,1.195969,1.180626,0.55375,0.684067,0.688144,0.655233,0.576483,0.551583,0.600635,0.650225,0.467527,0.487011,0.447745,0.398489,0.077273,0.071605,0.078294,0.050257,0.231213,0.071187,0.073732,0.073715
0.982039,1.187753,1.192429,1.177074,0.557112,0.683151,0.687044,0.653542,0.576429,0.551389,0.60042,0.650137,0.468109,0.486863,0.447551,0.398737,0.077268,0.071173,0.077947,0.050161,0.236387,0.072802,0.075168,0.075884
0.978451,1.184186,1.18889,1.173523,0.560679,0.682473,0.686128,0.652005,0.576368,0.551192,0.600202,0.650047,0.46872,0.486685,0.447326,0.399003,0.077266,0.070732,0.077596,0.05007,0.241472,0.074465,0.076658,0.07811
0.974865,1.180622,1.185353,1.169971,0.564431,0.682054,0.685421,0.650646,0.576303,0.550993,0.599982,0.649956,0.469365,0.48647,0.447067,0.399282,0.077267,0.070286,0.077244,0.049986,0.246434,0.076166,0.078194,0.080381
0.97128,1.177058,1.181816,1.166418,0.568341,0.681922,0.684947,0.649495,0.576234,0.550794,0.599763,0.649866,0.470044,0.486214,0.446771,0.399569,0.077272,0.069837,0.076893,0.049908,0.251242,0.077894,0.079771,0.082683
0.967695,1.173496,1.178278,1.162863,0.572381,0.682105,0.684735,0.648586,0.576163,0.550596,0.599547,0.649778,0.470761,0.485912,0.446436,0.399856,0.077281,0.069389,0.076547,0.049836,0.25586,0.079641,0.081382,0.085002
0.964109,1.169933,1.174738,1.159305,0.576518,0.682632,0.684816,0.647957,0.576091,0.550402,0.599337,0.649694,0.471514,0.48556,0.446061,0.400134,0.077294,0.068949,0.076208,0.049771,0.260256,0.081397,0.08302,0.087322
0.960521,1.166368,1.171194,1.155743,0.580719,0.683534,0.685224,0.647653,0.576019,0.550214,0.599134,0.649615,0.472305,0.485154,0.445644,0.400393,0.077309,0.068518,0.075879,0.049712,0.264394,0.083156,0.084682,0.089631
0.956931,1.162802,1.167646,1.152176,0.584951,0.684841,0.685995,0.647721,0.575951,0.550037,0.598943,0.649543,0.473133,0.484692,0.445184,0.400619,0.077328,0.068103,0.075563,0.049658,0.268244,0.084911,0.086363,0.091914
0.953338,1.159232,1.164093,1.148603,0.589182,0.68658,0.687166,0.648211,0.575886,0.549871,0.598765,0.649481,0.473995,0.484174,0.444682,0.4008,0.077351,0.067707,0.075261,0.049608,0.271776,0.086655,0.088059,0.094156
0.949742,1.155659,1.160535,1.145024,0.593385,0.688778,0.68877,0.649169,0.575826,0.549721,0.598603,0.649429,0.474886,0.4836,0.44414,0.400923,0.077376,0.067332,0.074974,0.049561,0.274964,0.088383,0.089765,0.096344
0.946141,1.152082,1.156972,1.141438,0.597539,0.691451,0.69084,0.650639,0.575772,0.549588,0.59846,0.649389,0.475799,0.482977,0.443563,0.400977,0.077406,0.066981,0.074704,0.049515,0.277788,0.090086,0.091475,0.098463
0.942536,1.148502,1.153403,1.137846,0.601632,0.694613,0.693401,0.652656,0.575725,0.549474,0.598336,0.649362,0.476724,0.48231,0.442954,0.400956,0.07744,0.066655,0.07445,0.049469,0.280232,0.091755,0.093178,0.100497
0.938926,1.144919,1.149829,1.134247,0.605661,0.698264,0.696473,0.655244,0.575686,0.549379,0.598232,0.649348,0.477646,0.48161,0.442323,0.400854,0.077478,0.066356,0.074212,0.049422,0.282288,0.093375,0.094862,0.102429
0.935311,1.141332,1.14625,1.130641,0.609631,0.702397,0.700064,0.658416,0.575655,0.549305,0.598149,0.649347,0.478552,0.480889,0.441676,0.400672,0.07752,0.066083,0.073989,0.049371,0.283949,0.094932,0.09651,0.104241
0.931691,1.137743,1.142668,1.127029,0.613555,0.706995,0.704173,0.662173,0.575632,0.54925,0.598085,0.649359,0.479426,0.480161,0.441023,0.400412,0.077568,0.065835,0.07378,0.049317,0.285216,0.096406,0.098103,0.105913
0.928067,1.134152,1.139082,1.123412,0.617451,0.712035,0.708789,0.666503,0.575617,0.549214,0.598041,0.649382,0.480251,0.47944,0.440372,0.40008,0.077621,0.065612,0.073584,0.049259,0.28609,0.097776,0.099619,0.107425
0.924438,1.130559,1.135493,1.119788,0.621341,0.717485,0.713891,0.671384,0.575608,0.549195,0.598013,0.649415,0.481015,0.478738,0.439732,0.399684,0.07768,0.065413,0.073401,0.049195,0.286577,0.099023,0.101036,0.108759
0.920805,1.126965,1.131902,1.116159,0.625249,0.723314,0.719453,0.676786,0.575605,0.549193,0.598001,0.649458,0.481707,0.478067,0.43911,0.399234,0.077744,0.065234,0.073227,0.049126,0.286687,0.100126,0.102331,0.109897
0.917167,1.123371,1.128308,1.112525,0.629196,0.729491,0.72544,0.682672,0.575607,0.549204,0.598002,0.649508,0.482317,0.477433,0.438514,0.39874,0.077814,0.065075,0.073062,0.049052,0.286426,0.101071,0.103483,0.110826
0.913524,1.119776,1.124713,1.108887,0.633206,0.735987,0.731816,0.689001,0.575614,0.549226,0.598014,0.649563,0.482841,0.476842,0.437951,0.398214,0.077889,0.064932,0.072904,0.048973,0.285806,0.101845,0.104472,0.111532
0.909878,1.116182,1.121117,1.105245,0.637296,0.742777,0.738545,0.695731,0.575623,0.549257,0.598035,0.649623,0.483277,0.476293,0.437426,0.397667,0.07797,0.064804,0.072751,0.04889,0.284838,0.102442,0.105281,0.112007
0.906228,1.112587,1.117519,1.101599,0.641482,0.749839,0.745593,0.702823,0.575634,0.549294,0.598062,0.649685,0.483624,0.475787,0.436942,0.397109,0.078057,0.064688,0.072603,0.048803,0.28353,0.102856,0.105898,0.112246
0.902576,1.108992,1.113919,1.097949,0.645779,0.757153,0.75293,0.710238,0.575645,0.549335,0.598095,0.649748,0.483885,0.47532,0.436501,0.396549,0.078149,0.064583,0.072457,0.048712,0.281895,0.10309,0.106317,0.112246
0.898922,1.105398,1.110317,1.094297,0.650197,0.764703,0.760528,0.717945,0.575655,0.549378,0.598131,0.649811,0.484064,0.474889,0.436102,0.395992,0.078245,0.064487,0.072313,0.04862,0.279942,0.103143,0.106534,0.112013
0.895266,1.101804,1.106713,1.090644,0.654745,0.772471,0.768365,0.725915,0.575663,0.549422,0.598168,0.649873,0.484165,0.474493,0.435743,0.395444,0.078346,0.064397,0.072169,0.048527,0.277683,0.103021,0.106552,0.111552
0.89161,1.09821,1.103108,1.086991,0.659428,0.780443,0.776421,0.734124,0.575671,0.549466,0.598207,0.649932,0.484196,0.474128,0.435421,0.394907,0.078453,0.064313,0.072026,0.048434,0.275127,0.102729,0.106379,0.110875
0.887955,1.094617,1.0995,1.083338,0.664252,0.788604,0.78468,0.742553,0.575678,0.549507,0.598246,0.649989,0.48416,0.473793,0.435133,0.394381,0.078564,0.064233,0.071882,0.048342,0.272285,0.102273,0.106024,0.109996
0.8843,1.091025,1.09589,1.079688,0.66922,0.796942,0.793128,0.751186,0.575687,0.549547,0.598285,0.650043,0.484065,0.473487,0.434873,0.393866,0.07868,0.064157,0.071736,0.048252,0.269167,0.101662,0.105501,0.10893
0.880647,1.087435,1.092278,1.07604,0.674333,0.805445,0.801754,0.76001,0.575697,0.549585,0.598325,0.650093,0.483915,0.473208,0.434634,0.39336,0.0788,0.064083,0.071589,0.048163,0.265785,0.100903,0.104826,0.107694
0.876997,1.083845,1.088663,1.072394,0.679593,0.814102,0.810547,0.769014,0.575708,0.549621,0.598365,0.650141,0.483714,0.472952,0.434411,0.392861,0.078925,0.064011,0.071439,0.048077,0.262147,0.100007,0.104017,0.106306
0.873348,1.080256,1.085044,1.068751,0.685002,0.822907,0.819499,0.778189,0.575722,0.549654,0.598407,0.650186,0.483466,0.472717,0.434195,0.392367,0.079052,0.063941,0.071285,0.047992,0.258264,0.098988,0.10309,0.104784
0.8697,1.076667,1.081423,1.06511,0.690559,0.831853,0.828602,0.787527,0.575737,0.549685,0.598451,0.650229,0.483174,0.472498,0.433981,0.391874,0.07918,0.063873,0.071129,0.047908,0.254149,0.097858,0.102065,0.103148
0.866054,1.073078,1.077798,1.061471,0.696267,0.840937,0.837852,0.79702,0.575754,0.549714,0.598497,0.650271,0.48284,0.47229,0.433762,0.39138,0.079308,0.063806,0.070969,0.047826,0.249812,0.096634,0.10096,0.101412
0.86241,1.069488,1.074169,1.057832,0.702124,0.850155,0.847241,0.806662,0.575774,0.549742,0.598547,0.650311,0.482464,0.472086,0.433532,0.390881,0.079435,0.063739,0.070807,0.047746,0.245265,0.09533,0.09979,0.099596
0.858768,1.065897,1.070536,1.054194,0.708131,0.859501,0.856762,0.816446,0.575794,0.549769,0.598601,0.650352,0.482047,0.471882,0.433287,0.390376,0.079561,0.063674,0.070643,0.047665,0.240521,0.093963,0.098573,0.097712
0.855129,1.062304,1.0669,1.050555,0.714289,0.868974,0.866409,0.826364,0.575816,0.549796,0.59866,0.650394,0.48159,0.471671,0.433022,0.389863,0.079684,0.063608,0.070479,0.047585,0.235595,0.092547,0.097321,0.095775
0.851494,1.058709,1.063261,1.046915,0.720598,0.878567,0.876175,0.836409,0.575838,0.549823,0.598723,0.650437,0.481091,0.471449,0.432735,0.389339,0.079806,0.063542,0.070316,0.047505,0.230501,0.091096,0.096046,0.093797
0.847865,1.05511,1.059619,1.043272,0.72706,0.888275,0.88605,0.846574,0.575861,0.549851,0.59879,0.650483,0.48055,0.471211,0.432425,0.388804,0.079925,0.063476,0.070156,0.047425,0.225253,0.089623,0.094758,0.091789
0.844241,1.051507,1.055978,1.039627,0.733678,0.898093,0.896026,0.85685,0.575883,0.549882,0.59886,0.65053,0.479964,0.47095,0.432089,0.388256,0.080041,0.063408,0.070001,0.047344,0.219868,0.08814,0.093464,0.089761
0.840622,1.047899,1.052338,1.035978,0.740452,0.908012,0.906093,0.867229,0.575904,0.549915,0.598931,0.650579,0.479331,0.470665,0.431728,0.387694,0.080156,0.063339,0.069852,0.047264,0.214364,0.086654,0.09217,0.08772
0.837009,1.044286,1.0487,1.032326,0.747387,0.918024,0.916241,0.877702,0.575925,0.549951,0.599002,0.65063,0.478647,0.470352,0.431342,0.387116,0.080268,0.063269,0.069711,0.047184,0.208759,0.085175,0.090881,0.085675
0.8334,1.040666,1.045066,1.02867,0.754485,0.92812,0.926461,0.888259,0.575943,0.549989,0.59907,0.650682,0.477909,0.470009,0.430931,0.386522,0.080378,0.063199,0.069578,0.047105,0.203072,0.083706,0.089601,0.083633
0.829794,1.037042,1.041436,1.025012,0.761747,0.938289,0.936743,0.898892,0.57596,0.55003,0.599136,0.650735,0.477115,0.469635,0.430494,0.385911,0.080485,0.063127,0.069455,0.047028,0.197323,0.082255,0.088334,0.0816
0.826189,1.033413,1.037811,1.021352,0.769175,0.948522,0.947078,0.909593,0.575973,0.550072,0.599197,0.650787,0.476261,0.46923,0.430034,0.385283,0.08059,0.063056,0.069342,0.046952,0.191532,0.080826,0.087083,0.079581
0.822585,1.029781,1.034191,1.01769,0.776769,0.958811,0.957458,0.920354,0.575984,0.550114,0.599254,0.650837,0.475344,0.468793,0.429549,0.384636,0.080691,0.062985,0.06924,0.046877,0.18572,0.079423,0.085853,0.077585
0.818979,1.026145,1.030575,1.014027,0.784529,0.969145,0.967875,0.931166,0.575991,0.550156,0.599305,0.650885,0.474364,0.468326,0.429039,0.383971,0.080788,0.062915,0.069148,0.046805,0.179906,0.078053,0.084649,0.075617
0.815369,1.022506,1.026964,1.010364,0.792453,0.979518,0.978322,0.942024,0.575995,0.550198,0.599351,0.650931,0.473317,0.467829,0.428506,0.383285,0.080881,0.062846,0.069066,0.046736,0.17411,0.076722,0.083478,0.073686
0.811757,1.018865,1.023357,1.006702,0.800538,0.989922,0.988794,0.95292,0.575995,0.550239,0.59939,0.650974,0.472202,0.467302,0.427949,0.382577,0.08097,0.062778,0.068993,0.046669,0.168351,0.075436,0.082345,0.0718
0.80814,1.015222,1.019754,1.003039,0.808778,1.00035,0.999285,0.963847,0.575992,0.550279,0.599422,0.651014,0.47102,0.466744,0.427369,0.381847,0.081054,0.062712,0.068929,0.046605,0.162647,0.074201,0.08126,0.069969
0.804519,1.011579,1.016154,0.999377,0.817166,1.010796,1.009788,0.974797,0.575988,0.550319,0.599447,0.651051,0.469772,0.466157,0.426766,0.38109,0.081134,0.062648,0.068872,0.046545,0.157016,0.073026,0.080228,0.068203
0.800893,1.007935,1.012555,0.995715,0.825696,1.021252,1.020298,0.985762,0.575982,0.550357,0.599465,0.651085,0.468463,0.465537,0.426139,0.380306,0.081211,0.062587,0.06882,0.046489,0.151474,0.071917,0.079257,0.066511
0.797262,1.004292,1.008955,0.992054,0.834358,1.031713,1.030806,0.996734,0.575976,0.550394,0.599478,0.651117,0.467097,0.464884,0.425486,0.37949,0.081283,0.062528,0.068772,0.046437,0.146038,0.07088,0.078353,0.064903
0.793626,1.000651,1.00535,0.988393,0.843144,1.042171,1.041307,1.007703,0.575971,0.55043,0.599487,0.651147,0.465683,0.464195,0.424806,0.378642,0.081351,0.062474,0.068725,0.04639,0.140724,0.06992,0.077521,0.063387
0.789985,0.997013,1.00174,0.984733,0.852045,1.052623,1.05179,1.018659,0.575966,0.550464,0.599495,0.651174,0.464228,0.463467,0.424095,0.377757,0.081415,0.062422,0.068678,0.046347,0.135551,0.069043,0.076765,0.06197
0.78634,0.993379,0.998124,0.981071,0.861055,1.063061,1.06225,1.029592,0.575961,0.550496,0.599501,0.6512,0.462741,0.462696,0.42335,0.376835,0.081475,0.062373,0.068632,0.046309,0.130534,0.068251,0.076086,0.060659
0.782689,0.989747,0.994501,0.977409,0.870164,1.073479,1.072678,1.040492,0.575957,0.550525,0.599509,0.651224,0.461232,0.461879,0.422567,0.375873,0.081532,0.062326,0.068584,0.046276,0.12569,0.067548,0.075485,0.059457
