L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.082881,1.28725,1.294982,1.281472,0.623312,0.815751,0.817371,0.786367,0.566712,0.531873,0.580155,0.631756,0.456766,0.474826,0.434635,0.385433,0.079437,0.065745,0.074826,0.050083,0.142946,0.058541,0.06274,0.050339
1.079765,1.284142,1.291878,1.278378,0.622658,0.81325,0.814945,0.78379,0.566779,0.531865,0.58016,0.631805,0.456798,0.47475,0.434563,0.385417,0.079434,0.065664,0.074689,0.05004,0.146473,0.058758,0.062838,0.050758
1.076645,1.281027,1.288765,1.275274,0.622166,0.810801,0.812557,0.781239,0.566839,0.531865,0.580171,0.631855,0.456839,0.474658,0.434488,0.385395,0.079427,0.0656,0.074566,0.05,0.150108,0.059019,0.062966,0.051216
1.073521,1.27791,1.285645,1.272164,0.621838,0.80841,0.810214,0.778714,0.566891,0.53187,0.580186,0.631906,0.456885,0.474548,0.434405,0.385367,0.079416,0.065549,0.074455,0.04996,0.153847,0.059331,0.063131,0.051715
1.070396,1.27479,1.282522,1.269049,0.621677,0.806085,0.807919,0.776214,0.566935,0.531879,0.580204,0.631957,0.456932,0.474416,0.434312,0.385333,0.079401,0.065507,0.074353,0.04992,0.157687,0.059701,0.063337,0.052259
1.067271,1.271671,1.279396,1.265931,0.621686,0.803832,0.805676,0.773739,0.566972,0.53189,0.580226,0.632007,0.456977,0.474261,0.434206,0.385293,0.079383,0.065473,0.074256,0.049878,0.161622,0.060136,0.063589,0.05285
1.064147,1.268554,1.27627,1.262811,0.621865,0.801658,0.803489,0.771286,0.567002,0.531903,0.580249,0.632057,0.457017,0.47408,0.434082,0.385251,0.079362,0.065442,0.074161,0.049833,0.165648,0.060641,0.063893,0.053493
1.061026,1.26544,1.273146,1.259691,0.622215,0.79957,0.801363,0.768858,0.567026,0.531916,0.580274,0.632106,0.457052,0.473873,0.433938,0.385207,0.079339,0.065415,0.074068,0.049784,0.16976,0.061221,0.064253,0.054191
1.057907,1.26233,1.270023,1.256571,0.622735,0.797574,0.799301,0.766454,0.567045,0.531929,0.5803,0.632154,0.45708,0.473639,0.433769,0.385165,0.079314,0.065388,0.073974,0.049731,0.17395,0.061881,0.064674,0.054948
1.05479,1.259225,1.266905,1.253452,0.623424,0.795675,0.797309,0.764076,0.567061,0.531942,0.580327,0.6322,0.457103,0.473378,0.433574,0.385129,0.079287,0.06536,0.073879,0.049672,0.178213,0.062624,0.065159,0.05577
1.051677,1.256124,1.263791,1.250336,0.624279,0.793879,0.795389,0.761729,0.567076,0.531953,0.580355,0.632246,0.457122,0.473092,0.43335,0.385101,0.07926,0.065332,0.07378,0.049609,0.182541,0.063452,0.065715,0.056661
1.048566,1.253029,1.260681,1.247222,0.625299,0.792191,0.793546,0.759416,0.567092,0.531963,0.580384,0.632291,0.45714,0.472783,0.433097,0.385086,0.079233,0.065303,0.073679,0.049541,0.186928,0.064365,0.066343,0.057629
1.045457,1.249939,1.257577,1.24411,0.626478,0.790616,0.791784,0.757143,0.567111,0.531972,0.580414,0.632335,0.457162,0.472451,0.432815,0.385086,0.079206,0.065272,0.073576,0.049468,0.191364,0.065362,0.067047,0.058678
1.042349,1.246853,1.254477,1.240999,0.627812,0.78916,0.790107,0.754918,0.567136,0.531981,0.580446,0.632379,0.457191,0.472098,0.432506,0.385106,0.079182,0.065241,0.07347,0.04939,0.195839,0.06644,0.06783,0.059814
1.039242,1.243771,1.251381,1.237891,0.629297,0.787827,0.788521,0.752749,0.567167,0.53199,0.580479,0.632424,0.457235,0.471726,0.432172,0.385146,0.079159,0.06521,0.073363,0.049306,0.200343,0.067597,0.068693,0.061043
1.036135,1.240691,1.248288,1.234782,0.630926,0.786624,0.78703,0.750647,0.567204,0.532,0.580516,0.632469,0.4573,0.471337,0.431816,0.385208,0.07914,0.06518,0.073254,0.049218,0.204863,0.068828,0.069636,0.062368
1.033028,1.237612,1.245198,1.231674,0.632691,0.785557,0.785642,0.748624,0.567247,0.532012,0.580556,0.632516,0.457393,0.470931,0.43144,0.385293,0.079124,0.065152,0.073145,0.049125,0.209384,0.070126,0.07066,0.063791
1.029921,1.234534,1.242109,1.228565,0.634586,0.784635,0.784367,0.746696,0.567296,0.532029,0.5806,0.632566,0.457522,0.47051,0.431046,0.385399,0.079112,0.065127,0.073037,0.049028,0.213889,0.071487,0.071763,0.065314
1.026814,1.231454,1.239021,1.225454,0.636599,0.783867,0.783218,0.74488,0.567352,0.53205,0.58065,0.632618,0.457693,0.470074,0.430635,0.385525,0.079105,0.065107,0.07293,0.048927,0.218361,0.072905,0.072946,0.066934
1.023705,1.228372,1.235932,1.222342,0.638722,0.783266,0.782207,0.743197,0.567415,0.532076,0.580705,0.632675,0.457917,0.469621,0.430208,0.385666,0.079101,0.065091,0.072825,0.048823,0.222776,0.074373,0.074207,0.06865
1.020594,1.225287,1.232842,1.219229,0.640942,0.782846,0.781351,0.741668,0.567484,0.53211,0.580766,0.632734,0.458199,0.469149,0.429767,0.385817,0.079101,0.065082,0.072724,0.048718,0.227113,0.075886,0.075542,0.070457
1.01748,1.222198,1.22975,1.216113,0.643248,0.782621,0.780667,0.740318,0.56756,0.532151,0.580834,0.632798,0.45855,0.468656,0.42931,0.385972,0.079104,0.065079,0.072628,0.048611,0.231343,0.077438,0.076947,0.072346
1.014363,1.219103,1.226654,1.212995,0.645627,0.782608,0.780174,0.739173,0.567642,0.5322,0.580908,0.632864,0.458975,0.468139,0.428839,0.386123,0.079111,0.065084,0.072536,0.048505,0.23544,0.079024,0.078418,0.07431
1.011243,1.216003,1.223555,1.209875,0.648067,0.782825,0.779893,0.738263,0.56773,0.532256,0.580988,0.632933,0.459483,0.467595,0.42835,0.386259,0.079121,0.065095,0.07245,0.0484,0.239374,0.080636,0.079949,0.076339
1.008118,1.212898,1.220452,1.206752,0.650554,0.783289,0.779847,0.737617,0.567824,0.532321,0.581074,0.633005,0.460079,0.467022,0.427841,0.38637,0.079134,0.065113,0.07237,0.048296,0.243114,0.082269,0.081535,0.078418
1.00499,1.209786,1.217345,1.203627,0.653078,0.784017,0.780059,0.737263,0.567921,0.532392,0.581165,0.633078,0.460767,0.466416,0.427311,0.386445,0.07915,0.065138,0.072296,0.048194,0.246632,0.083915,0.083169,0.080534
1.001857,1.206668,1.214233,1.200498,0.655631,0.785026,0.780553,0.737231,0.568022,0.53247,0.581261,0.633153,0.461548,0.465778,0.426756,0.386475,0.07917,0.06517,0.072226,0.048094,0.249899,0.085565,0.084843,0.082671
0.99872,1.203545,1.211117,1.197367,0.658207,0.786327,0.781349,0.737543,0.568126,0.532554,0.58136,0.633227,0.46242,0.465108,0.426174,0.386452,0.079191,0.065206,0.072161,0.047997,0.252893,0.08721,0.086549,0.084812
0.995579,1.200417,1.207996,1.194233,0.660806,0.787932,0.782467,0.73822,0.568231,0.532641,0.581462,0.633302,0.463375,0.464408,0.425565,0.38637,0.079215,0.065248,0.072101,0.047902,0.255593,0.088837,0.088274,0.086939
0.992434,1.197284,1.204871,1.191095,0.663429,0.789846,0.783921,0.739275,0.568337,0.53273,0.581565,0.633376,0.464405,0.463683,0.424928,0.386225,0.079241,0.065293,0.072044,0.04781,0.257986,0.090432,0.090005,0.089033
0.989285,1.194147,1.201743,1.187955,0.666085,0.792067,0.785719,0.740716,0.568444,0.532821,0.581667,0.633448,0.465495,0.462938,0.424268,0.386017,0.079268,0.065341,0.071992,0.047722,0.260064,0.09198,0.091725,0.091074
0.986132,1.191006,1.198611,1.184812,0.668781,0.794591,0.787865,0.742547,0.56855,0.532911,0.581768,0.633518,0.466629,0.462185,0.42359,0.385748,0.079295,0.065392,0.071944,0.047637,0.261823,0.09346,0.093415,0.093042
0.982973,1.187861,1.195475,1.181665,0.67153,0.797409,0.790353,0.744765,0.568655,0.532999,0.581866,0.633584,0.467789,0.461435,0.422901,0.385423,0.079323,0.065445,0.071901,0.047555,0.263265,0.094853,0.095051,0.094916
0.97981,1.184712,1.192337,1.178516,0.674343,0.800509,0.793175,0.74736,0.568758,0.533084,0.58196,0.633647,0.468956,0.460699,0.422214,0.385049,0.079351,0.0655,0.071863,0.047477,0.264394,0.096139,0.096612,0.096674
0.976641,1.181559,1.189196,1.175363,0.677232,0.803876,0.796319,0.750323,0.568859,0.533167,0.58205,0.633706,0.470111,0.459992,0.42154,0.384635,0.079378,0.065556,0.07183,0.047403,0.265217,0.097301,0.098074,0.098297
0.973466,1.178402,1.186051,1.172207,0.680207,0.807498,0.799771,0.753637,0.568958,0.533245,0.582135,0.633761,0.471235,0.459324,0.420892,0.384194,0.079404,0.065613,0.071802,0.047332,0.265743,0.098324,0.099416,0.099766
0.970285,1.175241,1.182902,1.169047,0.683279,0.811361,0.803515,0.757287,0.569055,0.53332,0.582217,0.633811,0.472313,0.458706,0.420282,0.383736,0.079429,0.065672,0.071777,0.047265,0.265983,0.099196,0.100618,0.101064
0.9671,1.172076,1.179749,1.165884,0.686454,0.815456,0.807537,0.761257,0.569148,0.533391,0.582295,0.633859,0.473329,0.458147,0.419722,0.383276,0.079452,0.065731,0.071756,0.0472,0.265947,0.099911,0.101665,0.102176
0.963909,1.168907,1.176592,1.162718,0.689738,0.819772,0.811824,0.765531,0.569239,0.53346,0.582371,0.633904,0.474272,0.457656,0.419222,0.382824,0.079474,0.065792,0.071739,0.047139,0.265646,0.100465,0.102544,0.103091
0.960713,1.165734,1.173429,1.159548,0.693135,0.824304,0.816362,0.770094,0.569328,0.533526,0.582446,0.633946,0.475131,0.457236,0.418792,0.382392,0.079494,0.065853,0.071724,0.04708,0.265088,0.100858,0.103247,0.103799
0.957512,1.162558,1.170262,1.156375,0.696646,0.829045,0.821144,0.774933,0.569415,0.53359,0.582519,0.633987,0.4759,0.456895,0.418438,0.38199,0.079512,0.065916,0.071713,0.047023,0.264283,0.101094,0.10377,0.104297
0.954307,1.159377,1.167091,1.1532,0.700271,0.833993,0.82616,0.780037,0.569501,0.533653,0.582591,0.634027,0.476574,0.456633,0.418165,0.381624,0.079527,0.06598,0.071703,0.046969,0.263238,0.101179,0.104115,0.104582
0.951097,1.156194,1.163914,1.150021,0.704009,0.839145,0.831404,0.785398,0.569587,0.533716,0.582664,0.634067,0.47715,0.456452,0.417976,0.381301,0.07954,0.066044,0.071696,0.046917,0.26196,0.101121,0.104285,0.104657
0.947884,1.153006,1.160734,1.146839,0.707858,0.844499,0.836873,0.791008,0.569671,0.533778,0.582737,0.634106,0.477628,0.456353,0.417871,0.381026,0.079552,0.066108,0.07169,0.046868,0.260454,0.10093,0.104288,0.104527
0.94467,1.149816,1.157549,1.143655,0.711814,0.850055,0.842561,0.796861,0.569754,0.533841,0.58281,0.634145,0.478008,0.456333,0.41785,0.3808,0.079561,0.066173,0.071687,0.046821,0.258726,0.100618,0.104135,0.104201
0.941454,1.146622,1.15436,1.140468,0.715876,0.855811,0.848468,0.802955,0.569835,0.533903,0.582884,0.634184,0.478293,0.456391,0.417908,0.380623,0.079568,0.066236,0.071684,0.046777,0.256781,0.100197,0.10384,0.103688
0.938238,1.143425,1.151166,1.137279,0.720039,0.861769,0.854591,0.809285,0.569913,0.533965,0.582958,0.634224,0.478486,0.456522,0.418041,0.380495,0.079574,0.066298,0.071681,0.046736,0.254622,0.099679,0.103417,0.103003
0.935022,1.140225,1.147968,1.134087,0.724303,0.867926,0.860927,0.815847,0.569988,0.534026,0.58303,0.634264,0.478589,0.456721,0.418243,0.380412,0.079577,0.066358,0.071678,0.046698,0.252254,0.099077,0.102883,0.102159
0.931808,1.137023,1.144766,1.130893,0.728665,0.874279,0.867474,0.822639,0.57006,0.534085,0.583102,0.634304,0.47861,0.456983,0.418505,0.38037,0.079577,0.066415,0.071674,0.046662,0.249682,0.098403,0.102254,0.101172
0.928595,1.133818,1.14156,1.127696,0.733124,0.880826,0.874228,0.829655,0.570128,0.534142,0.58317,0.634344,0.478551,0.457303,0.41882,0.380365,0.079576,0.066466,0.071669,0.04663,0.24691,0.097666,0.101546,0.100058
0.925382,1.130613,1.13835,1.124498,0.737682,0.88756,0.881182,0.836891,0.57019,0.534196,0.583235,0.634383,0.47842,0.457673,0.419177,0.380391,0.079573,0.066511,0.071661,0.046601,0.243944,0.096877,0.100775,0.098834
0.922172,1.127406,1.135138,1.121298,0.742339,0.894477,0.888332,0.84434,0.570246,0.534245,0.583295,0.634421,0.478222,0.458086,0.419568,0.380443,0.079568,0.066548,0.071651,0.046576,0.240788,0.096046,0.099956,0.097515
0.918963,1.1242,1.131924,1.118097,0.747099,0.90157,0.895669,0.851992,0.570296,0.534289,0.583348,0.634456,0.477963,0.458534,0.419982,0.380514,0.079562,0.066575,0.071637,0.046555,0.237452,0.09518,0.099101,0.096118
0.915755,1.120995,1.128708,1.114895,0.751964,0.908833,0.903185,0.85984,0.570337,0.534326,0.583394,0.634489,0.47765,0.459009,0.42041,0.380599,0.079555,0.066592,0.071619,0.046537,0.233942,0.094288,0.098222,0.094656
0.91255,1.117791,1.125491,1.111693,0.75694,0.916257,0.910869,0.867872,0.570371,0.534355,0.583431,0.634517,0.477287,0.4595,0.420844,0.380693,0.079546,0.066595,0.071598,0.046525,0.230269,0.093377,0.097327,0.093142
0.909348,1.114591,1.122274,1.10849,0.762031,0.923834,0.918709,0.876075,0.570394,0.534376,0.583459,0.63454,0.476883,0.459997,0.421274,0.380788,0.079536,0.066584,0.071571,0.046517,0.226443,0.092451,0.096423,0.091588
0.906151,1.111395,1.119059,1.105288,0.767242,0.931554,0.926693,0.884435,0.570406,0.534387,0.583476,0.634558,0.476443,0.460492,0.421693,0.380881,0.079525,0.066556,0.07154,0.046514,0.222476,0.091515,0.095514,0.090004
0.90296,1.108204,1.115845,1.102086,0.77258,0.939408,0.934807,0.89294,0.570405,0.534386,0.583483,0.634569,0.475974,0.460973,0.422091,0.380964,0.079513,0.066511,0.071504,0.046516,0.218381,0.090571,0.094604,0.0884
0.899777,1.10502,1.112635,1.098886,0.778049,0.947386,0.943037,0.901572,0.570389,0.534374,0.583476,0.634573,0.475483,0.461431,0.422462,0.381032,0.0795,0.066448,0.071464,0.046525,0.214172,0.089623,0.093695,0.086783
0.896603,1.101843,1.10943,1.095688,0.783654,0.955476,0.951371,0.910319,0.570358,0.53435,0.583456,0.634568,0.474976,0.461855,0.422796,0.381079,0.079486,0.066365,0.07142,0.04654,0.209862,0.088672,0.092789,0.085162
0.893439,1.098675,1.106233,1.092492,0.789401,0.963671,0.959795,0.919163,0.570309,0.534312,0.583421,0.634555,0.474459,0.462235,0.423085,0.381097,0.079473,0.066263,0.071372,0.046561,0.205467,0.087719,0.091888,0.083544
0.890286,1.095516,1.103044,1.0893,0.795292,0.97196,0.968297,0.928089,0.570242,0.534262,0.583368,0.634533,0.473937,0.462561,0.423323,0.38108,0.079459,0.06614,0.07132,0.04659,0.201001,0.086767,0.090994,0.081937
0.887146,1.092368,1.099864,1.086112,0.801329,0.980333,0.976865,0.937081,0.570157,0.534198,0.583298,0.634502,0.473417,0.462821,0.4235,0.381023,0.079445,0.065998,0.071264,0.046625,0.196478,0.085817,0.090108,0.080346
0.884017,1.089231,1.096696,1.082929,0.807514,0.988783,0.985487,0.946125,0.570052,0.534119,0.58321,0.634461,0.472903,0.463008,0.423609,0.380918,0.079431,0.065837,0.071204,0.046668,0.191914,0.08487,0.089234,0.07878
0.880901,1.086106,1.093538,1.079752,0.813847,0.9973,0.994155,0.955206,0.569927,0.534027,0.583105,0.634411,0.4724,0.463114,0.423645,0.38076,0.079417,0.065658,0.07114,0.046718,0.187322,0.083929,0.088376,0.077244
0.877796,1.082991,1.09039,1.076582,0.820327,1.005876,1.002858,0.964312,0.569783,0.533921,0.582983,0.634351,0.471911,0.463131,0.423602,0.380544,0.079402,0.065463,0.071072,0.046774,0.182716,0.082994,0.087537,0.075746
0.874701,1.079887,1.087253,1.07342,0.826954,1.014503,1.011588,0.97343,0.569618,0.533801,0.582845,0.63428,0.471441,0.463053,0.423473,0.380264,0.079386,0.065254,0.071,0.046837,0.178111,0.082071,0.086722,0.074292
0.871614,1.076793,1.084125,1.070265,0.833724,1.023175,1.020337,0.982549,0.569434,0.533668,0.582693,0.634199,0.47099,0.462877,0.423256,0.379917,0.07937,0.065033,0.070924,0.046905,0.17352,0.081161,0.085936,0.072888
0.868532,1.073708,1.081006,1.067117,0.840634,1.031885,1.029098,0.991662,0.569231,0.533522,0.582527,0.634107,0.470559,0.462598,0.422948,0.379497,0.079354,0.064803,0.070846,0.046977,0.168955,0.080268,0.085183,0.071541
0.865456,1.070629,1.077896,1.063977,0.84768,1.04063,1.037866,1.000759,0.569012,0.533365,0.582348,0.634006,0.470148,0.462215,0.422547,0.379003,0.079338,0.064567,0.070766,0.047052,0.164428,0.079398,0.084467,0.070256
0.862382,1.067557,1.074792,1.060843,0.854856,1.049403,1.046634,1.009835,0.568779,0.533198,0.58216,0.633897,0.469758,0.461726,0.422052,0.378432,0.079323,0.064329,0.070684,0.047129,0.15995,0.078554,0.083792,0.069038
0.859309,1.064488,1.071695,1.057714,0.862155,1.058199,1.055398,1.018884,0.568535,0.533024,0.581963,0.63378,0.469388,0.461133,0.421465,0.377783,0.07931,0.064091,0.070602,0.047207,0.155531,0.07774,0.083161,0.067891
0.856234,1.061422,1.068604,1.05459,0.86957,1.067015,1.064152,1.027899,0.568285,0.532845,0.581761,0.633659,0.469036,0.460439,0.420787,0.377056,0.079299,0.063857,0.07052,0.047284,0.151182,0.076961,0.082575,0.066818
0.853156,1.058357,1.065516,1.05147,0.877093,1.075846,1.072893,1.036878,0.568032,0.532663,0.581556,0.633534,0.468701,0.459648,0.420024,0.376254,0.079291,0.063631,0.07044,0.047359,0.146912,0.07622,0.082035,0.06582
0.850073,1.055292,1.06243,1.048352,0.884715,1.084687,1.081615,1.045816,0.56778,0.532483,0.581352,0.633409,0.468379,0.458764,0.41918,0.375381,0.079285,0.063415,0.07036,0.047431,0.142732,0.075522,0.081541,0.064897
0.846984,1.052226,1.059345,1.045237,0.892431,1.093535,1.090316,1.054712,0.567534,0.532305,0.581151,0.633285,0.468066,0.457796,0.418261,0.374442,0.079283,0.063212,0.070282,0.047498,0.138653,0.074869,0.081092,0.064049
0.843887,1.049159,1.05626,1.042123,0.900234,1.102385,1.098994,1.063566,0.567297,0.532133,0.580958,0.633164,0.46776,0.45675,0.417274,0.373443,0.079284,0.063024,0.070206,0.047562,0.134684,0.074266,0.080687,0.063272
0.840782,1.04609,1.053171,1.039009,0.908115,1.111234,1.107646,1.072376,0.567073,0.531969,0.580774,0.633048,0.467457,0.455636,0.416225,0.372392,0.079288,0.062853,0.070131,0.047619,0.130836,0.073714,0.080324,0.062562
0.837667,1.043018,1.05008,1.035895,0.91607,1.120077,1.116272,1.081145,0.566865,0.531815,0.580605,0.63294,0.467154,0.454464,0.415125,0.371298,0.079295,0.062697,0.070058,0.047671,0.127118,0.073215,0.080003,0.061917
0.834543,1.039942,1.046983,1.032781,0.924091,1.128911,1.124872,1.08987,0.566676,0.531673,0.580452,0.63284,0.466848,0.453244,0.41398,0.37017,0.079305,0.062559,0.069987,0.047716,0.12354,0.07277,0.079723,0.061329
0.831409,1.036862,1.043881,1.029665,0.932171,1.137731,1.133445,1.098555,0.566509,0.531546,0.580318,0.63275,0.46654,0.451987,0.412799,0.369018,0.079318,0.062438,0.069918,0.047755,0.120109,0.072381,0.079482,0.060794
0.828267,1.033778,1.040774,1.026548,0.940305,1.146533,1.141991,1.107198,0.566364,0.531433,0.580204,0.632673,0.46623,0.450705,0.411594,0.367853,0.079333,0.062332,0.069851,0.047787,0.116834,0.072047,0.079279,0.060304
0.825117,1.03069,1.03766,1.023428,0.948486,1.155311,1.150509,1.115799,0.566244,0.531337,0.580111,0.632608,0.465916,0.449411,0.410372,0.366685,0.079351,0.062243,0.069786,0.047811,0.113721,0.071769,0.079113,0.059854
0.821961,1.027596,1.034542,1.020305,0.956706,1.164062,1.158998,1.124359,0.566148,0.531257,0.580038,0.632556,0.465601,0.448116,0.409147,0.365526,0.079371,0.062168,0.069724,0.047829,0.110777,0.071544,0.078979,0.059436
0.818801,1.024497,1.031419,1.017178,0.964957,1.172777,1.167455,1.132877,0.566076,0.531195,0.579985,0.632518,0.465283,0.446832,0.407927,0.364387,0.079393,0.062106,0.069665,0.04784,0.108009,0.071372,0.078875,0.059043
0.815637,1.021393,1.028292,1.014047,0.973228,1.181451,1.175876,1.141351,0.566028,0.531149,0.57995,0.632492,0.464965,0.445572,0.406725,0.36328,0.079417,0.062057,0.069608,0.047843,0.105422,0.071251,0.078798,0.058669
0.812471,1.018282,1.02516,1.010911,0.981509,1.190077,1.18426,1.149779,0.566,0.53112,0.579932,0.632479,0.464645,0.444347,0.405551,0.362214,0.079443,0.062019,0.069556,0.047841,0.103021,0.071182,0.078743,0.058308
0.809303,1.015165,1.022023,1.00777,0.989789,1.198648,1.1926,1.158159,0.565991,0.531105,0.579929,0.632477,0.464325,0.443169,0.404416,0.3612,0.079471,0.06199,0.069506,0.047832,0.100811,0.071162,0.07871,0.057955
0.806133,1.01204,1.018882,1.004624,0.998054,1.207156,1.200893,1.166487,0.565998,0.531105,0.579939,0.632486,0.464006,0.442048,0.403331,0.36025,0.0795,0.061969,0.06946,0.047817,0.098794,0.071193,0.078695,0.057606
0.802962,1.008909,1.015736,1.001474,1.00629,1.215592,1.20913,1.174758,0.566019,0.531115,0.57996,0.632505,0.463688,0.440995,0.402305,0.359372,0.079531,0.061955,0.069417,0.047797,0.096972,0.071274,0.078699,0.057259
0.799791,1.00577,1.012584,0.998319,1.014482,1.223948,1.217304,1.182968,0.566051,0.531136,0.579989,0.632533,0.463371,0.440018,0.401348,0.358575,0.079563,0.061946,0.069378,0.047773,0.095344,0.071408,0.07872,0.056912
0.796619,1.002624,1.009428,0.99516,1.022612,1.232214,1.225407,1.191112,0.566091,0.531165,0.580026,0.632568,0.463056,0.439126,0.400468,0.357868,0.079597,0.061941,0.069342,0.047744,0.09391,0.071599,0.078763,0.056566
0.793447,0.999472,1.006269,0.991998,1.030661,1.240379,1.233429,1.199181,0.566136,0.5312,0.580069,0.63261,0.462742,0.438327,0.399674,0.357256,0.079633,0.061941,0.069309,0.047711,0.092664,0.071849,0.07883,0.056226
0.790276,0.996316,1.003106,0.988833,1.038612,1.248431,1.241359,1.20717,0.566185,0.53124,0.580116,0.632658,0.462428,0.437628,0.398972,0.356745,0.079671,0.061943,0.069278,0.047676,0.091602,0.072167,0.078929,0.055898
0.787106,0.993157,0.999944,0.985666,1.046445,1.256359,1.249185,1.215068,0.566234,0.531283,0.580167,0.632711,0.462114,0.437033,0.39837,0.356339,0.079712,0.061947,0.069247,0.047637,0.090714,0.072557,0.079069,0.055592
0.783937,0.989996,0.996781,0.982498,1.054144,1.26415,1.256894,1.222867,0.566284,0.531328,0.58022,0.632767,0.4618,0.436547,0.397872,0.35604,0.079754,0.061952,0.069217,0.047597,0.089987,0.07303,0.079259,0.055319
0.780771,0.986836,0.993619,0.97933,1.061692,1.271788,1.264472,1.230558,0.566332,0.531376,0.580275,0.632825,0.46149,0.436174,0.397482,0.355849,0.079799,0.061958,0.069185,0.047554,0.089407,0.073594,0.079512,0.055094
0.777606,0.983677,0.990459,0.976161,1.069074,1.27926,1.271904,1.238127,0.566377,0.531424,0.580331,0.632884,0.461184,0.435914,0.397204,0.355765,0.079845,0.061964,0.069151,0.04751,0.088957,0.074256,0.079842,0.054932
0.774444,0.98052,0.987301,0.972992,1.076273,1.28655,1.279175,1.245565,0.566419,0.531473,0.580387,0.632944,0.460884,0.435768,0.397038,0.355784,0.079894,0.061969,0.069114,0.047465,0.088618,0.075027,0.080262,0.05485
0.771285,0.977367,0.984145,0.969823,1.083271,1.293641,1.286268,1.252857,0.566458,0.531523,0.580442,0.633003,0.460587,0.435735,0.396986,0.355903,0.079944,0.061973,0.069074,0.047418,0.08837,0.075912,0.080785,0.054864
0.768129,0.974217,0.980992,0.966655,1.09005,1.300519,1.293167,1.25999,0.566492,0.531574,0.580497,0.63306,0.460293,0.435812,0.397044,0.356114,0.079995,0.061976,0.069032,0.047372,0.088195,0.076917,0.081421,0.054989
0.764976,0.971071,0.977841,0.963487,1.096595,1.307167,1.299856,1.26695,0.566523,0.531625,0.580551,0.633115,0.46,0.435995,0.39721,0.356413,0.080049,0.061977,0.068986,0.047325,0.088072,0.078043,0.082179,0.055236
0.761826,0.967928,0.974693,0.960319,1.102886,1.313568,1.306317,1.273721,0.566549,0.531674,0.580603,0.633166,0.459703,0.436279,0.397479,0.35679,0.080103,0.061974,0.068938,0.047278,0.087982,0.07929,0.083062,0.055613
0.758679,0.964789,0.971547,0.957152,1.10891,1.319709,1.312534,1.280286,0.566572,0.531723,0.580653,0.633214,0.4594,0.436658,0.397847,0.357238,0.080159,0.061966,0.068888,0.047231,0.087907,0.080652,0.084072,0.056125
0.755536,0.961654,0.968405,0.953986,1.11465,1.325572,1.318491,1.286629,0.566591,0.531769,0.5807,0.633258,0.459088,0.437125,0.398306,0.357749,0.080215,0.061955,0.068834,0.047185,0.087832,0.082118,0.085202,0.056768
0.752396,0.958521,0.965265,0.95082,1.120095,1.331144,1.324171,1.292732,0.566607,0.531813,0.580744,0.633298,0.458765,0.437673,0.39885,0.358314,0.080271,0.061939,0.068779,0.04714,0.087744,0.083675,0.086442,0.057538
0.74926,0.955392,0.962128,0.947656,1.125231,1.33641,1.32956,1.298577,0.566619,0.531854,0.580785,0.633333,0.458429,0.438295,0.39947,0.358925,0.080328,0.061919,0.06872,0.047095,0.087631,0.085302,0.087778,0.058422
0.746127,0.952264,0.958994,0.944492,1.130049,1.341358,1.334644,1.304146,0.566627,0.531892,0.580823,0.633364,0.458081,0.438984,0.40016,0.359576,0.080386,0.061894,0.068658,0.047051,0.087483,0.086979,0.08919,0.059405
0.742996,0.949139,0.955863,0.94133,1.13454,1.345974,1.339409,1.30942,0.566633,0.531927,0.580859,0.63339,0.457722,0.439734,0.400912,0.36026,0.080444,0.061864,0.068593,0.047008,0.087296,0.088679,0.090656,0.060467
0.739869,0.946016,0.952734,0.938169,1.138696,1.350246,1.343843,1.314382,0.566635,0.531959,0.580891,0.633413,0.457353,0.440538,0.401717,0.36097,0.080502,0.06183,0.068526,0.046965,0.087064,0.090375,0.092151,0.061585
0.736743,0.942893,0.949607,0.93501,1.142509,1.354165,1.347936,1.319013,0.566633,0.531989,0.580921,0.633433,0.456979,0.441391,0.402568,0.361702,0.080561,0.061792,0.068457,0.046923,0.086785,0.092038,0.093646,0.062733
0.733619,0.939771,0.946482,0.931854,1.145974,1.357721,1.351678,1.323298,0.56663,0.532016,0.580948,0.633451,0.456602,0.442288,0.403458,0.362452,0.08062,0.061749,0.068385,0.046882,0.086458,0.093637,0.095112,0.063884
0.730497,0.936649,0.943358,0.928699,1.149085,1.360906,1.35506,1.327221,0.566623,0.53204,0.580972,0.633469,0.456229,0.443223,0.404382,0.363216,0.080679,0.061703,0.068313,0.046844,0.086085,0.095143,0.09652,0.065008
0.727376,0.933527,0.940233,0.925549,1.151838,1.363716,1.358076,1.330768,0.566615,0.532063,0.580994,0.633487,0.455866,0.444191,0.405333,0.363992,0.080739,0.061654,0.068239,0.046807,0.085666,0.096529,0.097838,0.066077
0.724255,0.930404,0.937108,0.922402,1.154229,1.366147,1.36072,1.333927,0.566604,0.532083,0.581013,0.633508,0.45552,0.445188,0.406307,0.364779,0.080799,0.061601,0.068165,0.046773,0.085205,0.097767,0.099039,0.067063
